id,addition,apartment_number,city,country,lat,lon,post_code,street,average_delivery_time,delivery_cost,minimum_order_value,name,owner_id,phone,rating,thumbnail_image_id,full_image_id
621,Road,,Hengelo,NL,31.364042,108.520914,,8 North Place,33,1.8,5,Demizz,00u262s3jn87lHv5b5d7,+86 (355) 509-5157,3.2,,
622,Crossing,,Hengelo,NL,40.8338937,22.3879813,,831 Bultman Parkway,29,2.0,9,Kwilith,00u262s3jn87lHv5b5d7,+30 (731) 285-1844,4.7,,
623,Circle,,Hengelo,NL,43.2608797,46.2407529,366218,3 1st Road,22,0.8,3,Brainbox,00u262s3jn87lHv5b5d7,+7 (398) 158-6393,5.0,,
624,Trail,,Hengelo,NL,26.665617,119.547932,,52 Superior Place,34,2.3,10,Gabspot,00u262s3jn87lHv5b5d7,+86 (938) 530-2944,4.9,,
625,Circle,,Hengelo,NL,55.6795223,12.5752968,1156,6188 Hallows Avenue,28,1.5,11,Twitterworks,00u262s3jn87lHv5b5d7,+45 (538) 129-6721,3.1,,
626,Avenue,,Hengelo,NL,36.332663,103.947377,,1267 Gina Parkway,42,0.8,12,Vinder,00u262s3jn87lHv5b5d7,+86 (162) 481-3166,4.8,,
627,Park,,Hengelo,NL,-7.2505074,107.7928499,,4116 Duke Hill,29,1.8,7,Meevee,00u262s3jn87lHv5b5d7,+62 (689) 798-8940,5.0,,
628,Crossing,,Hengelo,NL,22.817002,108.366543,,9 Arkansas Terrace,28,0.4,0,Tambee,00u262s3jn87lHv5b5d7,+86 (570) 986-7301,2.7,,
629,Way,,Hengelo,NL,-11.8256582,43.4536443,,5537 Eggendart Point,36,3.2,0,Vitz,00u262s3jn87lHv5b5d7,+269 (978) 560-0698,5.0,,
630,Court,,Hengelo,NL,22.9647344,-82.1523251,,95276 Northport Court,29,1.6,4,Skidoo,00u262s3jn87lHv5b5d7,+53 (468) 902-9599,1.2,,
631,Trail,,Hengelo,NL,30.3859766,-91.0759758,70836,880 Manley Park,30,2.7,0,Quinu,00u262s3jn87lHv5b5d7,+1 (225) 226-8905,1.0,,
632,Avenue,,Hengelo,NL,35.904442,115.110483,,008 Sullivan Place,39,2.6,1,Zoovu,00u262s3jn87lHv5b5d7,+86 (896) 465-2962,3.7,,
633,Street,,Hengelo,NL,48.8610504,2.3237084,75128 CEDEX 11,411 Nova Court,33,0.5,10,Thoughtbridge,00u262s3jn87lHv5b5d7,+33 (206) 278-3864,4.9,,
634,Street,,Hengelo,NL,60.8061218,23.7484332,30421,22325 Rusk Park,38,2.1,4,Skinix,00u262s3jn87lHv5b5d7,+358 (147) 413-2636,2.5,,
635,Hill,,Hengelo,NL,41.634449,22.4665446,2423,1 Meadow Vale Street,27,0.5,8,Kwimbee,00u262s3jn87lHv5b5d7,+389 (736) 789-0558,3.7,,
636,Junction,,Hengelo,NL,59.3528754,24.0551606,,141 South Lane,25,2.0,0,Rhybox,00u262s3jn87lHv5b5d7,+372 (511) 663-3348,4.7,,
637,Junction,,Hengelo,NL,47.9962116,-4.1020654,29102 CEDEX,500 Warrior Point,30,0.7,1,Topiczoom,00u262s3jn87lHv5b5d7,+33 (665) 405-5434,1.1,,
638,Circle,,Hengelo,NL,22.720974,114.246899,,925 Beilfuss Lane,16,2.6,8,Cogilith,00u262s3jn87lHv5b5d7,+86 (392) 746-1191,2.0,,
639,Plaza,,Hengelo,NL,48.7277622,100.7724281,,32 Drewry Way,36,1.1,10,Eire,00u262s3jn87lHv5b5d7,+976 (978) 434-7011,4.3,,
640,Trail,,Hengelo,NL,51.7717109,15.921227,58-263,314 Golf Course Circle,16,0.1,12,Yadel,00u262s3jn87lHv5b5d7,+48 (255) 480-6458,3.7,,
641,Lane,,Hengelo,NL,58.3353986,12.3257105,462 42,87 Beilfuss Hill,38,3.0,0,Linktype,00u262s3jn87lHv5b5d7,+46 (891) 985-9546,2.1,,
642,Drive,,Hengelo,NL,-7.2560353,106.5620398,,25784 Arapahoe Pass,39,0.9,3,Yoveo,00u262s3jn87lHv5b5d7,+62 (300) 903-2050,3.0,,
643,Circle,,Hengelo,NL,-7.2510084,106.9600711,,90066 Pond Alley,28,0.8,1,Rhyzio,00u262s3jn87lHv5b5d7,+62 (486) 378-6356,3.9,,
644,Terrace,,Hengelo,NL,38.3628307,-0.5210565,03005,47 Larry Junction,37,0.2,5,Zooveo,00u262s3jn87lHv5b5d7,+34 (313) 537-9618,1.7,,
645,Parkway,,Hengelo,NL,55.5808883,42.0289058,601964,90648 Cody Alley,38,1.4,10,Tagpad,00u262s3jn87lHv5b5d7,+7 (683) 172-4208,1.7,,
646,Point,,Hengelo,NL,45.3663041,40.1674073,625999,83 Schmedeman Park,43,0.2,2,Zoombox,00u262s3jn87lHv5b5d7,+7 (109) 889-4149,2.6,,
647,Hill,,Hengelo,NL,-34.7903355,-56.3502545,,4 Stoughton Alley,37,0.5,1,Vimbo,00u262s3jn87lHv5b5d7,+598 (412) 324-5612,2.3,,
648,Street,,Hengelo,NL,36.3645281,37.0158772,,0996 Truax Junction,20,1.2,6,Voolia,00u262s3jn87lHv5b5d7,+963 (811) 338-6442,2.1,,
649,Avenue,,Hengelo,NL,41.21966,118.799497,,888 Drewry Hill,21,3.4,2,Babbleblab,00u262s3jn87lHv5b5d7,+86 (361) 235-8355,2.9,,
650,Hill,,Hengelo,NL,26.887238,109.735661,,1345 Bonner Parkway,23,2.2,3,Avamba,00u262s3jn87lHv5b5d7,+86 (986) 720-4881,1.3,,
651,Lane,,Hengelo,NL,-15.712819,28.5797981,,83 Buhler Park,33,1.5,5,Brainverse,00u262s3jn87lHv5b5d7,+260 (182) 683-7725,3.1,,
652,Drive,,Hengelo,NL,55.6862651,12.5886879,1310,767 Thompson Crossing,21,0.1,4,Mybuzz,00u262s3jn87lHv5b5d7,+45 (829) 242-9112,2.7,,
653,Road,,Hengelo,NL,-7.5407175,110.4457241,,052 Sutteridge Center,40,1.1,1,Brainbox,00u262s3jn87lHv5b5d7,+62 (478) 414-1140,4.1,,
654,Park,,Hengelo,NL,21.428436,110.869567,,6963 Harbort Junction,19,1.6,5,Teklist,00u262s3jn87lHv5b5d7,+86 (727) 545-9806,2.4,,
655,Street,,Hengelo,NL,-7.2536471,107.8954131,,8803 Coleman Point,27,2.5,0,Topicshots,00u262s3jn87lHv5b5d7,+62 (385) 846-0971,4.7,,
656,Park,,Hengelo,NL,11.2220458,12.0234318,,5 Prairie Rose Junction,42,1.3,7,Topicware,00u262s3jn87lHv5b5d7,+234 (303) 764-5633,2.3,,
657,Parkway,,Hengelo,NL,-8.3585481,114.6118669,,5751 Florence Street,44,2.9,7,Realcube,00u262s3jn87lHv5b5d7,+62 (115) 141-1821,1.2,,
658,Road,,Hengelo,NL,-6.9899077,110.4098237,,04 Anzinger Court,21,1.9,8,Voonder,00u262s3jn87lHv5b5d7,+62 (150) 832-6998,3.6,,
659,Terrace,,Hengelo,NL,27.33186,118.995179,,21665 Bobwhite Lane,31,3.2,0,Blogspan,00u262s3jn87lHv5b5d7,+86 (749) 927-6312,2.2,,
660,Junction,,Hengelo,NL,-7.5363189,108.4038672,,3 Homewood Plaza,43,3.3,3,Divanoodle,00u262s3jn87lHv5b5d7,+62 (839) 629-5046,1.1,,
661,Avenue,,Hengelo,NL,18.4762228,-77.8938895,,9 Southridge Parkway,32,1.2,10,Jabberbean,00u262s3jn87lHv5b5d7,+1 (104) 351-0217,1.7,,
662,Street,,Hengelo,NL,-1.9,115.3,,0 Bayside Crossing,41,1.9,12,Zoonder,00u262s3jn87lHv5b5d7,+62 (482) 933-0727,1.1,,
663,Trail,,Hengelo,NL,31.823845,121.507229,,14 Merry Pass,34,0.6,2,Photobean,00u262s3jn87lHv5b5d7,+86 (670) 136-7423,4.7,,
664,Avenue,,Hengelo,NL,-18.2074524,-65.1847957,,03324 Kedzie Trail,36,2.8,11,Thoughtbeat,00u262s3jn87lHv5b5d7,+591 (860) 301-1842,2.4,,
665,Avenue,,Hengelo,NL,45.159309,14.5440221,51512,96 Arrowood Place,35,0.3,8,Zoozzy,00u262s3jn87lHv5b5d7,+385 (917) 601-2004,2.6,,
666,Road,,Hengelo,NL,11.1228862,122.5402486,5040,8574 Hauk Court,22,2.5,5,Youspan,00u262s3jn87lHv5b5d7,+63 (155) 784-0378,3.9,,
667,Hill,,Hengelo,NL,46.0523136,17.2018057,48356,19975 Garrison Circle,16,1.9,7,Eadel,00u262s3jn87lHv5b5d7,+385 (150) 972-8076,4.0,,
668,Trail,,Hengelo,NL,39.726929,116.341395,,1 Kingsford Place,17,1.2,4,Browsecat,00u262s3jn87lHv5b5d7,+86 (763) 871-5524,2.9,,
669,Way,,Hengelo,NL,50.25649,120.46231,,51354 Browning Street,34,1.6,6,Skipfire,00u262s3jn87lHv5b5d7,+86 (317) 496-3640,4.8,,
670,Parkway,,Hengelo,NL,26.422277,112.859759,,5 Stone Corner Street,20,1.6,8,Nlounge,00u262s3jn87lHv5b5d7,+86 (677) 334-1259,4.8,,
671,Plaza,,Hengelo,NL,52.1490959,34.4903399,242456,7 Norway Maple Crossing,29,0.5,7,Fanoodle,00u262s3jn87lHv5b5d7,+7 (335) 687-6287,2.7,,
672,Lane,,Hengelo,NL,-25.5085286,-54.6753231,,34896 Schiller Avenue,25,2.8,5,Fivespan,00u262s3jn87lHv5b5d7,+595 (939) 885-4889,3.2,,
673,Road,,Hengelo,NL,14.5671014,121.0312325,8305,28272 Clyde Gallagher Avenue,25,3.4,10,Quamba,00u262s3jn87lHv5b5d7,+63 (360) 334-7635,2.0,,
674,Pass,,Hengelo,NL,-22.868411,-42.462843,28990-000,330 Continental Lane,28,1.0,2,Buzzbean,00u262s3jn87lHv5b5d7,+55 (896) 305-0554,2.5,,
675,Lane,,Hengelo,NL,48.39302,-77.23951,L0P,636 Butternut Parkway,19,3.1,0,Devcast,00u262s3jn87lHv5b5d7,+1 (363) 930-8105,4.2,,
676,Pass,,Hengelo,NL,16.1329692,119.8370843,2408,07284 Donald Park,18,2.9,5,Ozu,00u262s3jn87lHv5b5d7,+63 (253) 411-4714,5.0,,
677,Park,,Hengelo,NL,15.8874847,102.8744945,40340,2951 Warner Center,30,2.2,9,Yadel,00u262s3jn87lHv5b5d7,+66 (529) 988-2707,1.5,,
678,Road,,Hengelo,NL,7.70104,122.132937,7120,955 Londonderry Junction,19,3.3,9,Blogspan,00u262s3jn87lHv5b5d7,+63 (960) 856-0701,1.5,,
679,Junction,,Hengelo,NL,49.9146804,18.0123649,747 91,482 Banding Center,40,0.7,1,Babbleopia,00u262s3jn87lHv5b5d7,+420 (708) 162-7685,3.7,,
680,Avenue,,Hengelo,NL,33.7684556,-118.2022212,90831,68 Oak Place,29,1.3,5,Snaptags,00u262s3jn87lHv5b5d7,+1 (562) 428-6105,1.3,,
681,Park,,Hengelo,NL,31.42013,35.11516,,9641 Walton Way,20,2.2,6,Lajo,00u262s3jn87lHv5b5d7,+970 (282) 583-4498,1.9,,
682,Circle,,Hengelo,NL,59.3245933,17.9509504,167 66,8661 Clyde Gallagher Drive,24,2.7,9,Aimbu,00u262s3jn87lHv5b5d7,+46 (614) 775-3068,2.6,,
683,Point,,Hengelo,NL,48.2240339,23.9298885,,3929 Leroy Lane,24,0.2,3,Kaymbo,00u262s3jn87lHv5b5d7,+380 (808) 747-0339,1.5,,
684,Avenue,,Hengelo,NL,-6.8013457,111.4126837,,9 Lakewood Gardens Plaza,22,1.2,0,Topiclounge,00u262s3jn87lHv5b5d7,+62 (366) 177-3571,3.6,,
685,Way,,Hengelo,NL,-19.8381858,46.8567756,,0 Butterfield Place,34,1.1,11,Feedbug,00u262s3jn87lHv5b5d7,+261 (433) 105-0543,3.8,,
686,Point,,Hengelo,NL,7.1061769,125.6424056,8000,6 Michigan Place,20,1.2,6,Skimia,00u262s3jn87lHv5b5d7,+63 (443) 653-1538,4.8,,
687,Place,,Hengelo,NL,51.8253953,20.8092134,05-622,7 Ronald Regan Pass,27,1.2,1,Skajo,00u262s3jn87lHv5b5d7,+48 (514) 823-5359,4.5,,
688,Alley,,Hengelo,NL,6.1244023,100.3674801,05590,0 Goodland Trail,34,3.4,0,Tazzy,00u262s3jn87lHv5b5d7,+60 (212) 221-6545,1.3,,
689,Crossing,,Hengelo,NL,48.9172739,31.719254,,684 Pleasure Place,39,2.2,5,Dabfeed,00u262s3jn87lHv5b5d7,+380 (289) 274-8738,2.5,,
690,Pass,,Hengelo,NL,50.75425,86.13414,649446,3 Eliot Crossing,35,2.9,2,Yacero,00u262s3jn87lHv5b5d7,+7 (429) 855-7357,4.2,,
691,Street,,Hengelo,NL,48.652412,32.5077211,,41153 Del Mar Alley,16,3.4,4,Jamia,00u262s3jn87lHv5b5d7,+380 (808) 667-1085,3.9,,
692,Way,,Hengelo,NL,-11.3442564,-75.5655147,,08414 Mallory Terrace,37,1.8,7,Oloo,00u262s3jn87lHv5b5d7,+51 (431) 639-7853,2.3,,
693,Center,,Hengelo,NL,6.00547,120.99406,7407,2 John Wall Crossing,19,1.0,7,Twimm,00u262s3jn87lHv5b5d7,+63 (830) 761-9903,2.8,,
694,Way,,Hengelo,NL,52.3518344,71.8852785,,81 Maple Wood Plaza,23,0.2,8,Flashspan,00u262s3jn87lHv5b5d7,+7 (680) 164-7356,5.0,,
695,Place,,Hengelo,NL,23.2654395,113.3547602,,81 Buhler Way,32,1.3,9,Minyx,00u262s3jn87lHv5b5d7,+86 (417) 697-7221,4.5,,
696,Alley,,Hengelo,NL,49.2630058,5.9291577,54154 CEDEX,81 Sutherland Circle,20,2.4,9,Avaveo,00u262s3jn87lHv5b5d7,+33 (249) 961-3278,4.0,,
697,Crossing,,Hengelo,NL,-8.5575745,116.5377213,,4781 Anzinger Alley,41,2.8,0,Latz,00u262s3jn87lHv5b5d7,+62 (923) 206-8641,3.6,,
698,Pass,,Hengelo,NL,37.943121,115.217658,,49 6th Pass,36,2.3,12,Eidel,00u262s3jn87lHv5b5d7,+86 (179) 426-3234,4.6,,
699,Park,,Hengelo,NL,42.8518656,-8.5638609,15899,4 Buena Vista Trail,27,1.8,8,Plambee,00u262s3jn87lHv5b5d7,+34 (333) 488-0251,4.6,,
700,Plaza,,Hengelo,NL,44.6035552,22.6098737,,93 Ruskin Point,32,1.1,4,Tavu,00u262s3jn87lHv5b5d7,+381 (378) 913-1746,3.7,,
701,Drive,,Hengelo,NL,56.3072493,38.701054,601642,5747 Hoepker Parkway,21,2.6,0,Zooxo,00u262s3jn87lHv5b5d7,+7 (839) 162-5007,4.0,,
702,Hill,,Hengelo,NL,44.7811062,20.1963089,,40 Kings Drive,17,2.2,6,DabZ,00u262s3jn87lHv5b5d7,+381 (395) 519-1911,3.0,,
703,Plaza,,Hengelo,NL,38.1370922,-7.3093756,7875-254,82364 Oak Street,28,0.7,3,Jamia,00u262s3jn87lHv5b5d7,+351 (820) 693-9665,2.1,,
704,Road,,Hengelo,NL,23.11134,89.09061,7420,66647 Lakeland Point,26,3.3,7,Wikibox,00u262s3jn87lHv5b5d7,+880 (560) 966-4315,2.7,,
705,Trail,,Hengelo,NL,16.7137921,104.7345937,49150,67856 Dixon Way,35,1.7,12,Demizz,00u262s3jn87lHv5b5d7,+66 (745) 996-4449,4.0,,
706,Crossing,,Hengelo,NL,50.03332,-113.58524,V2T,1046 Texas Plaza,18,1.0,4,Topicblab,00u262s3jn87lHv5b5d7,+1 (853) 846-4753,1.7,,
707,Junction,,Hengelo,NL,8.7603327,-70.1158113,,67730 Luster Court,23,3.2,4,Yabox,00u262s3jn87lHv5b5d7,+58 (994) 633-5253,3.6,,
708,Drive,,Hengelo,NL,52.0969643,22.0951156,08-114,0 Garrison Street,45,2.5,4,Babbleset,00u262s3jn87lHv5b5d7,+48 (606) 809-4850,3.1,,
709,Court,,Hengelo,NL,43.6297603,0.5815411,32010 CEDEX,31888 Del Sol Drive,34,1.9,1,Voolia,00u262s3jn87lHv5b5d7,+33 (789) 382-0366,3.0,,
710,Road,,Hengelo,NL,20.1564917,105.8736936,,139 Springview Park,31,2.5,8,Wikizz,00u262s3jn87lHv5b5d7,+84 (969) 786-3536,4.8,,
711,Junction,,Hengelo,NL,-21.1867409,-48.9081184,15830-000,5 Hazelcrest Terrace,35,0.5,8,Oyondu,00u262s3jn87lHv5b5d7,+55 (375) 104-2872,4.3,,
712,Parkway,,Hengelo,NL,6.176967,-75.341462,054028,47916 Corry Street,25,3.3,10,Buzzshare,00u262s3jn87lHv5b5d7,+57 (298) 961-3054,4.5,,
713,Hill,,Hengelo,NL,50.1064489,14.5744479,198 00,4088 Schmedeman Center,15,2.5,6,Bubbletube,00u262s3jn87lHv5b5d7,+420 (930) 172-2649,2.0,,
714,Street,,Hengelo,NL,36.7821,117.032171,,3301 Fordem Circle,41,2.1,0,Gabtype,00u262s3jn87lHv5b5d7,+86 (101) 277-5555,3.2,,
715,Terrace,,Hengelo,NL,52.3956594,19.1739321,93-524,3 Ramsey Pass,24,2.0,2,Jayo,00u262s3jn87lHv5b5d7,+48 (396) 611-6900,1.4,,
716,Lane,,Hengelo,NL,-20.103416,57.5391225,,48543 Saint Paul Circle,45,2.0,3,Linkbuzz,00u262s3jn87lHv5b5d7,+230 (946) 492-4332,3.7,,
717,Road,,Hengelo,NL,28.201091,120.39409,,1 Spaight Hill,30,0.8,4,Realcube,00u262s3jn87lHv5b5d7,+86 (314) 208-6469,4.8,,
718,Lane,,Hengelo,NL,34.9363523,-2.7431421,,4755 Sunfield Crossing,39,1.8,11,Jaxbean,00u262s3jn87lHv5b5d7,+212 (622) 509-6093,3.8,,
719,Drive,,Hengelo,NL,-6.1418556,106.8281623,,6399 Reindahl Court,29,0.0,0,Zoonoodle,00u262s3jn87lHv5b5d7,+62 (387) 698-3578,1.5,,
720,Crossing,,Hengelo,NL,-37.0920575,-73.1545822,,97313 Donald Place,43,1.0,3,Bubblebox,00u262s3jn87lHv5b5d7,+56 (954) 221-3108,2.5,,
721,Pass,,Hengelo,NL,41.32042,22.53047,7316,0 Algoma Junction,27,1.0,11,Skimia,00u262s3jn87lHv5b5d7,+389 (703) 228-7474,2.1,,
722,Road,,Hengelo,NL,-28.051106,-56.0197578,3342,4 Bartillon Alley,39,2.0,10,Mydeo,00u262s3jn87lHv5b5d7,+54 (570) 821-9909,2.3,,
723,Trail,,Hengelo,NL,-8.4765241,115.5325797,,08 Crest Line Pass,28,2.2,11,Yata,00u262s3jn87lHv5b5d7,+62 (979) 581-8011,1.2,,
724,Point,,Hengelo,NL,29.93442,114.842366,,25 Boyd Road,42,1.3,3,Ntags,00u262s3jn87lHv5b5d7,+86 (580) 380-7576,4.2,,
725,Crossing,,Hengelo,NL,8.8287071,-82.864463,,928 Granby Alley,43,1.4,10,Miboo,00u262s3jn87lHv5b5d7,+507 (436) 658-8665,3.9,,
726,Park,,Hengelo,NL,35.3042606,50.5006231,,4546 Maryland Plaza,30,0.4,4,Flashset,00u262s3jn87lHv5b5d7,+98 (105) 492-8800,2.9,,
727,Point,,Hengelo,NL,37.705473,22.7494193,,281 Carey Pass,16,0.7,6,Npath,00u262s3jn87lHv5b5d7,+30 (910) 410-7895,4.3,,
728,Plaza,,Hengelo,NL,-6.712398,106.8945456,,2955 1st Lane,23,0.6,9,Meevee,00u262s3jn87lHv5b5d7,+62 (140) 929-8840,2.9,,
729,Junction,,Hengelo,NL,57.423063,25.900378,,20331 Dahle Road,20,0.1,11,Photolist,00u262s3jn87lHv5b5d7,+371 (118) 508-9392,1.7,,
730,Plaza,,Hengelo,NL,9.333659,-75.540823,706037,50451 Montana Terrace,44,3.0,3,Eazzy,00u262s3jn87lHv5b5d7,+57 (606) 906-6173,3.4,,
731,Avenue,,Hengelo,NL,30.0130557,31.2088526,,958 Hoepker Pass,24,3.2,0,Chatterpoint,00u262s3jn87lHv5b5d7,+20 (177) 789-4198,2.2,,
732,Circle,,Hengelo,NL,12.1409532,123.2760396,5411,1 Clemons Junction,27,2.7,6,Lazzy,00u262s3jn87lHv5b5d7,+63 (224) 393-9754,3.3,,
733,Pass,,Hengelo,NL,60.3560649,5.3446343,5879,186 Anhalt Terrace,42,3.1,6,Gabcube,00u262s3jn87lHv5b5d7,+47 (565) 890-3745,4.6,,
734,Way,,Hengelo,NL,7.91667,123.75,9214,707 Columbus Court,24,0.4,6,Jaxnation,00u262s3jn87lHv5b5d7,+63 (803) 441-4595,4.6,,
735,Avenue,,Hengelo,NL,-34.625324,-58.5187733,5719,75 Forest Run Point,16,0.4,6,Gabtype,00u262s3jn87lHv5b5d7,+54 (566) 429-2397,3.3,,
736,Parkway,,Hengelo,NL,26.5590737,31.6956705,,001 Mcbride Lane,26,1.0,11,Skinder,00u262s3jn87lHv5b5d7,+20 (542) 918-6227,1.5,,
737,Park,,Hengelo,NL,38.56077,114.250474,,08 Westport Road,30,2.1,8,Twitternation,00u262s3jn87lHv5b5d7,+86 (831) 339-8508,2.4,,
738,Plaza,,Hengelo,NL,26.629211,101.266195,,9350 Kings Way,43,1.2,0,Twitterbeat,00u262s3jn87lHv5b5d7,+86 (733) 831-9667,1.2,,
739,Avenue,,Hengelo,NL,59.4304876,18.0591041,183 30,1233 Hoard Junction,31,3.3,1,Jaxworks,00u262s3jn87lHv5b5d7,+46 (225) 166-1985,4.3,,
740,Junction,,Hengelo,NL,38.4099999,-82.4599999,25709,25 Toban Street,21,3.3,7,Tagcat,00u262s3jn87lHv5b5d7,+1 (304) 908-9864,2.7,,
741,Terrace,,Hengelo,NL,57.6900919,11.94588,413 11,76378 South Place,15,1.0,6,Flipstorm,00u262s3jn87lHv5b5d7,+46 (966) 441-3208,2.9,,
742,Circle,,Hengelo,NL,-8.1448805,-79.0517936,,9 Birchwood Pass,26,2.0,1,Skinte,00u262s3jn87lHv5b5d7,+51 (970) 680-4006,3.2,,
743,Crossing,,Hengelo,NL,47.5951141,37.4831419,,854 Lighthouse Bay Plaza,30,2.4,9,Oyonder,00u262s3jn87lHv5b5d7,+380 (152) 152-7126,2.4,,
744,Crossing,,Hengelo,NL,15.7453924,-86.8947789,,19 Almo Place,40,2.4,0,Skalith,00u262s3jn87lHv5b5d7,+504 (912) 986-9699,4.4,,
745,Road,,Hengelo,NL,15.482604,-90.308511,16009,079 Nova Place,16,0.8,12,Innotype,00u262s3jn87lHv5b5d7,+502 (160) 478-1910,4.5,,
746,Junction,,Hengelo,NL,5.6979328,-55.220397,,0 Rockefeller Plaza,40,1.8,12,Dabfeed,00u262s3jn87lHv5b5d7,+597 (759) 949-9045,3.9,,
747,Lane,,Hengelo,NL,53.2000455,-6.1011147,D04,60 Hanson Court,16,0.4,1,Meetz,00u262s3jn87lHv5b5d7,+353 (544) 697-5776,2.0,,
748,Crossing,,Hengelo,NL,47.6651939,-2.7524402,56019 CEDEX,30 Blackbird Pass,44,1.9,0,Fliptune,00u262s3jn87lHv5b5d7,+33 (453) 704-9779,3.4,,
749,Lane,,Hengelo,NL,25.6218514,51.0835811,,3 Ridgeway Road,29,0.8,5,Topicware,00u262s3jn87lHv5b5d7,+974 (935) 830-4664,1.5,,
750,Lane,,Hengelo,NL,3.2572094,-77.2864879,764517,41952 Sunnyside Parkway,16,2.2,3,Feedbug,00u262s3jn87lHv5b5d7,+57 (807) 842-9822,2.2,,
751,Street,,Hengelo,NL,29.9601879,-95.5587992,77070,57777 Truax Road,15,2.5,8,Voolith,00u262s3jn87lHv5b5d7,+1 (832) 945-1965,1.4,,
752,Court,,Hengelo,NL,14.0031627,0.7556575,,1 Dwight Drive,45,0.2,10,Youspan,00u262s3jn87lHv5b5d7,+227 (493) 979-1671,3.8,,
753,Hill,,Hengelo,NL,-2.6488408,115.328206,,03641 Butterfield Hill,43,1.1,5,Edgeblab,00u262s3jn87lHv5b5d7,+62 (275) 124-4505,1.6,,
754,Road,,Hengelo,NL,52.454148,-1.7138034,B40,6725 Arrowood Lane,18,1.2,10,Quaxo,00u262s3jn87lHv5b5d7,+44 (725) 537-6225,4.4,,
755,Road,,Hengelo,NL,44.7656213,41.3625021,352450,598 Northwestern Place,27,1.3,0,Fanoodle,00u262s3jn87lHv5b5d7,+7 (982) 248-0955,4.9,,
756,Junction,,Hengelo,NL,14.1313261,122.8277624,4612,4812 Algoma Point,43,1.3,0,Vidoo,00u262s3jn87lHv5b5d7,+63 (109) 414-5262,2.9,,
757,Place,,Hengelo,NL,40.927135,-8.5178319,4520-525,0768 Lyons Terrace,42,3.3,3,Wikibox,00u262s3jn87lHv5b5d7,+351 (509) 294-0218,4.5,,
758,Street,,Hengelo,NL,38.4620145,-9.1700425,2970-303,05 Onsgard Street,30,2.5,3,Cogidoo,00u262s3jn87lHv5b5d7,+351 (298) 164-5485,3.7,,
759,Junction,,Hengelo,NL,2.481207,-76.6990172,190018,98 Walton Point,32,2.8,2,Wordpedia,00u262s3jn87lHv5b5d7,+57 (287) 834-1478,3.3,,
760,Parkway,,Hengelo,NL,-2.4204637,-79.3437394,,490 Browning Circle,25,1.1,6,Dabfeed,00u262s3jn87lHv5b5d7,+593 (821) 798-7739,1.2,,
761,Way,,Hengelo,NL,53.2238,78.9337,423430,65 Fieldstone Circle,34,1.2,3,Tagfeed,00u262s3jn87lHv5b5d7,+7 (678) 115-2676,2.0,,
762,Road,,Hengelo,NL,41.879109,-86.550039,48258,00381 Marcy Lane,39,3.4,5,Blogpad,00u262s3jn87lHv5b5d7,+1 (313) 639-7217,3.5,,
763,Trail,,Hengelo,NL,21.918725,111.053561,,3 Kim Plaza,38,2.9,2,Mybuzz,00u262s3jn87lHv5b5d7,+86 (756) 462-4774,3.4,,
764,Crossing,,Hengelo,NL,57.50622,12.057449,434 23,1 Harbort Park,24,3.3,7,Browsetype,00u262s3jn87lHv5b5d7,+46 (960) 899-7016,4.9,,
765,Terrace,,Hengelo,NL,35.939466,118.520324,,831 Schurz Parkway,36,0.4,3,JumpXS,00u262s3jn87lHv5b5d7,+86 (581) 393-5847,1.5,,
766,Way,,Hengelo,NL,45.090227,16.0189989,,8869 Dexter Pass,27,0.2,2,Flashset,00u262s3jn87lHv5b5d7,+387 (392) 658-1837,3.2,,
767,Road,,Hengelo,NL,38.5961493,-9.0880453,2840-284,02700 Claremont Crossing,19,3.2,5,Livetube,00u262s3jn87lHv5b5d7,+351 (830) 172-2837,1.6,,
768,Pass,,Hengelo,NL,-6.1912334,106.742319,,997 Delaware Place,19,3.3,3,Ailane,00u262s3jn87lHv5b5d7,+62 (841) 689-0365,2.0,,
769,Crossing,,Hengelo,NL,-6.7587465,111.6809778,,1 Mcbride Crossing,20,3.5,11,Realfire,00u262s3jn87lHv5b5d7,+62 (445) 119-8747,4.3,,
770,Crossing,,Hengelo,NL,60.2638215,18.4529131,742 91,54879 Dunning Avenue,24,1.0,9,Youopia,00u262s3jn87lHv5b5d7,+46 (295) 809-9041,4.5,,
771,Point,,Hengelo,NL,58.3669548,45.5416034,157510,6140 Bultman Plaza,33,0.5,3,Quinu,00u262s3jn87lHv5b5d7,+7 (765) 629-9338,1.6,,
772,Road,,Hengelo,NL,-5.9127393,29.1913918,,598 Northridge Point,38,1.5,2,Livetube,00u262s3jn87lHv5b5d7,+242 (847) 763-1283,3.6,,
773,Avenue,,Hengelo,NL,-16.7293695,31.1166193,,0401 Morningstar Crossing,43,2.4,11,Eayo,00u262s3jn87lHv5b5d7,+263 (674) 888-2078,1.8,,
774,Place,,Hengelo,NL,-17.3079902,-40.1862129,45960-000,62 Scoville Circle,26,0.2,8,Avamm,00u262s3jn87lHv5b5d7,+55 (356) 794-6671,4.8,,
775,Junction,,Hengelo,NL,40.531867,96.543937,,97 Ohio Center,36,2.8,4,Flashspan,00u262s3jn87lHv5b5d7,+86 (292) 183-6619,2.4,,
